Name,EA2BX4 (eV),Part1,EPart1 (eV),Part2,EPart2 (eV),Part3,EPart3 (eV),Ef (eV),Efa (eV/atom),A1,A2,B,X1,X2,X3,X4,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,A1 NumberofShells,A2 NumberofShells,B NumberofShells,X1 NumberofShells,X2 NumberofShells,X3 NumberofShells,X4 NumberofShells,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,X1 SpecificHeat,X2 SpecificHeat,X3 SpecificHeat,X4 SpecificHeat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,A1 FirstIonization,A2 FirstIonization,B FirstIonization,X1 FirstIonization,X2 FirstIonization,X3 FirstIonization,X4 FirstIonization,A1 AtomicMass,A2 AtomicMass,B AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,A1 MeltingPoint,A2 MeltingPoint,B MeltingPoint,X1 MeltingPoint,X2 MeltingPoint,X3 MeltingPoint,X4 MeltingPoint
Na2CuI4,-7478.168515,CuI2,-3272.696084,NaI,-2101.817719,NaI,-2101.817719,-1.836993,-0.262427571,Na,Na,Cu,I,I,I,I,11,11,29,53,53,53,53,12,12,35,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.385,0.214,0.214,0.214,0.214,0.971,0.971,8.96,4.93,4.93,4.93,4.93,2.2,2.2,1.6,1.3,1.3,1.3,1.3,5.1391,5.1391,7.7264,10.4513,10.4513,10.4513,10.4513,22.99,22.99,63.546,126.904,126.904,126.904,126.904,371.15,371.15,1357.75,386.65,386.65,386.65,386.65
Na2FeI4,-6659.421795,FeI2,-2454.443159,NaI,-2101.817719,NaI,-2101.817719,-1.343198,-0.191885429,Na,Na,Fe,I,I,I,I,11,11,26,53,53,53,53,12,12,30,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.449,0.214,0.214,0.214,0.214,0.971,0.971,7.87,4.93,4.93,4.93,4.93,2.2,2.2,1.7,1.3,1.3,1.3,1.3,5.1391,5.1391,7.9024,10.4513,10.4513,10.4513,10.4513,22.99,22.99,55.845,126.904,126.904,126.904,126.904,371.15,371.15,1808.15,386.65,386.65,386.65,386.65
Na2MgI4,-7490.680841,MgI2,-3285.211736,NaI,-2101.817719,NaI,-2101.817719,-1.833667,-0.261952429,Na,Na,Mg,I,I,I,I,11,11,12,53,53,53,53,12,12,12,74,74,74,74,3,3,3,5,5,5,5,1.228,1.228,1.023,0.214,0.214,0.214,0.214,0.971,0.971,1.74,4.93,4.93,4.93,4.93,2.2,2.2,1.7,1.3,1.3,1.3,1.3,5.1391,5.1391,7.6462,10.4513,10.4513,10.4513,10.4513,22.99,22.99,24.305,126.904,126.904,126.904,126.904,371.15,371.15,923.15,386.65,386.65,386.65,386.65
Na2MnI4,-6421.869368,MnI2,-2216.543633,NaI,-2101.817719,NaI,-2101.817719,-1.690297397,-0.241471057,Na,Na,Mn,I,I,I,I,11,11,25,53,53,53,53,12,12,30,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.479,0.214,0.214,0.214,0.214,0.971,0.971,7.44,4.93,4.93,4.93,4.93,2.2,2.2,1.8,1.3,1.3,1.3,1.3,5.1391,5.1391,7.434,10.4513,10.4513,10.4513,10.4513,22.99,22.99,54.938,126.904,126.904,126.904,126.904,371.15,371.15,1519.15,386.65,386.65,386.65,386.65
Na2NiI4,-7160.74556,NiI2,-2954.262689,NaI,-2101.817719,NaI,-2101.817719,-2.847433422,-0.406776203,Na,Na,Ni,I,I,I,I,11,11,28,53,53,53,53,12,12,31,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.444,0.214,0.214,0.214,0.214,0.971,0.971,8.91,4.93,4.93,4.93,4.93,2.2,2.2,1.6,1.3,1.3,1.3,1.3,5.1391,5.1391,7.6398,10.4513,10.4513,10.4513,10.4513,22.99,22.99,58.693,126.904,126.904,126.904,126.904,371.15,371.15,1726.15,386.65,386.65,386.65,386.65
K2BaI4,-5803.352349,BaI2,-2625.08838,KI,-1589.598348,KI,-1589.598348,0.932727,0.133246714,K,K,Ba,I,I,I,I,19,19,56,53,53,53,53,20,20,81,74,74,74,74,4,4,6,5,5,5,5,0.757,0.757,0.204,0.214,0.214,0.214,0.214,0.862,0.862,3.59,4.93,4.93,4.93,4.93,2.8,2.8,2.8,1.3,1.3,1.3,1.3,4.3407,4.3407,5.2117,10.4513,10.4513,10.4513,10.4513,39.098,39.098,137.327,126.904,126.904,126.904,126.904,336.5,336.5,1002.15,386.65,386.65,386.65,386.65
K2ZnI4,-6810.23047,ZnI2,-3630.37903,KI,-1589.598348,KI,-1589.598348,-0.654744,-0.093534857,K,K,Zn,I,I,I,I,19,19,30,53,53,53,53,20,20,35,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.388,0.214,0.214,0.214,0.214,0.862,0.862,7.13,4.93,4.93,4.93,4.93,2.8,2.8,1.5,1.3,1.3,1.3,1.3,4.3407,4.3407,9.3942,10.4513,10.4513,10.4513,10.4513,39.098,39.098,65.38,126.904,126.904,126.904,126.904,336.5,336.5,692.88,386.65,386.65,386.65,386.65
K2CaI4,-5780.471087,CaI2,-2600.944814,KI,-1589.598348,KI,-1589.598348,-0.329577,-0.047082429,K,K,Ca,I,I,I,I,19,19,20,53,53,53,53,20,20,20,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.647,0.214,0.214,0.214,0.214,0.862,0.862,1.54,4.93,4.93,4.93,4.93,2.8,2.8,2.2,1.3,1.3,1.3,1.3,4.3407,4.3407,6.1132,10.4513,10.4513,10.4513,10.4513,39.098,39.098,40.078,126.904,126.904,126.904,126.904,336.5,336.5,1112.15,386.65,386.65,386.65,386.65
K2CdI4,-6241.149921,CdI2,-3061.222389,KI,-1589.598348,KI,-1589.598348,-0.730836,-0.104405143,K,K,Cd,I,I,I,I,19,19,48,53,53,53,53,20,20,64,74,74,74,74,4,4,5,5,5,5,5,0.757,0.757,0.232,0.214,0.214,0.214,0.214,0.862,0.862,8.69,4.93,4.93,4.93,4.93,2.8,2.8,1.7,1.3,1.3,1.3,1.3,4.3407,4.3407,8.9938,10.4513,10.4513,10.4513,10.4513,39.098,39.098,112.411,126.904,126.904,126.904,126.904,336.5,336.5,594.33,386.65,386.65,386.65,386.65
K2CoI4,-5870.450576,CoI2,-2691.657254,KI,-1589.598348,KI,-1589.598348,0.403374,0.057624857,K,K,Co,I,I,I,I,19,19,27,53,53,53,53,20,20,32,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.421,0.214,0.214,0.214,0.214,0.862,0.862,8.86,4.93,4.93,4.93,4.93,2.8,2.8,1.7,1.3,1.3,1.3,1.3,4.3407,4.3407,7.881,10.4513,10.4513,10.4513,10.4513,39.098,39.098,58.933,126.904,126.904,126.904,126.904,336.5,336.5,1768.15,386.65,386.65,386.65,386.65
K2CrI4,-7170.378656,CrI2,-3991.314046,KI,-1589.598348,KI,-1589.598348,0.132086,0.018869429,K,K,Cr,I,I,I,I,19,19,24,53,53,53,53,20,20,28,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.449,0.214,0.214,0.214,0.214,0.862,0.862,7.15,4.93,4.93,4.93,4.93,2.8,2.8,1.9,1.3,1.3,1.3,1.3,4.3407,4.3407,6.7665,10.4513,10.4513,10.4513,10.4513,39.098,39.098,51.996,126.904,126.904,126.904,126.904,336.5,336.5,2130.15,386.65,386.65,386.65,386.65
K2CuI4,-6452.517755,CuI2,-3272.696084,KI,-1589.598348,KI,-1589.598348,-0.624975,-0.089282143,K,K,Cu,I,I,I,I,19,19,29,53,53,53,53,20,20,35,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.385,0.214,0.214,0.214,0.214,0.862,0.862,8.96,4.93,4.93,4.93,4.93,2.8,2.8,1.6,1.3,1.3,1.3,1.3,4.3407,4.3407,7.7264,10.4513,10.4513,10.4513,10.4513,39.098,39.098,63.546,126.904,126.904,126.904,126.904,336.5,336.5,1357.75,386.65,386.65,386.65,386.65
K2FeI4,-5633.446413,FeI2,-2454.443159,KI,-1589.598348,KI,-1589.598348,0.193442,0.027634571,K,K,Fe,I,I,I,I,19,19,26,53,53,53,53,20,20,30,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.449,0.214,0.214,0.214,0.214,0.862,0.862,7.87,4.93,4.93,4.93,4.93,2.8,2.8,1.7,1.3,1.3,1.3,1.3,4.3407,4.3407,7.9024,10.4513,10.4513,10.4513,10.4513,39.098,39.098,55.845,126.904,126.904,126.904,126.904,336.5,336.5,1808.15,386.65,386.65,386.65,386.65
K2MgI4,-6464.910964,MgI2,-3285.211736,KI,-1589.598348,KI,-1589.598348,-0.502532,-0.071790286,K,K,Mg,I,I,I,I,19,19,12,53,53,53,53,20,20,12,74,74,74,74,4,4,3,5,5,5,5,0.757,0.757,1.023,0.214,0.214,0.214,0.214,0.862,0.862,1.74,4.93,4.93,4.93,4.93,2.8,2.8,1.7,1.3,1.3,1.3,1.3,4.3407,4.3407,7.6462,10.4513,10.4513,10.4513,10.4513,39.098,39.098,24.305,126.904,126.904,126.904,126.904,336.5,336.5,923.15,386.65,386.65,386.65,386.65
K2MnI4,-5396.187571,MnI2,-2216.543633,KI,-1589.598348,KI,-1589.598348,-0.447242397,-0.063891771,K,K,Mn,I,I,I,I,19,19,25,53,53,53,53,20,20,30,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.479,0.214,0.214,0.214,0.214,0.862,0.862,7.44,4.93,4.93,4.93,4.93,2.8,2.8,1.8,1.3,1.3,1.3,1.3,4.3407,4.3407,7.434,10.4513,10.4513,10.4513,10.4513,39.098,39.098,54.938,126.904,126.904,126.904,126.904,336.5,336.5,1519.15,386.65,386.65,386.65,386.65
K2NiI4,-6133.580971,NiI2,-2954.262689,KI,-1589.598348,KI,-1589.598348,-0.121586422,-0.017369489,K,K,Ni,I,I,I,I,19,19,28,53,53,53,53,20,20,31,74,74,74,74,4,4,4,5,5,5,5,0.757,0.757,0.444,0.214,0.214,0.214,0.214,0.862,0.862,8.91,4.93,4.93,4.93,4.93,2.8,2.8,1.6,1.3,1.3,1.3,1.3,4.3407,4.3407,7.6398,10.4513,10.4513,10.4513,10.4513,39.098,39.098,58.693,126.904,126.904,126.904,126.904,336.5,336.5,1726.15,386.65,386.65,386.65,386.65
LiNaBaF4,-5186.325871,BaF2,-2357.260047,LiF,-865.8320455,NaF,-1967.7946,4.5608215,0.651545929,Li,Na,Ba,F,F,F,F,3,11,56,9,9,9,9,4,12,81,10,10,10,10,2,3,6,2,2,2,2,3.582,1.228,0.204,0.824,0.824,0.824,0.824,0.534,0.971,3.59,0.0017,0.0017,0.0017,0.0017,2.1,2.2,2.8,0.57,0.57,0.57,0.57,5.3917,5.1391,5.2117,17.4228,17.4228,17.4228,17.4228,6.941,22.99,137.327,18.998,18.998,18.998,18.998,453.85,371.15,1002.15,53.63,53.63,53.63,53.63
LiNaZnF4,-6194.743871,ZnF2,-3358.75788,LiF,-865.8320455,NaF,-1967.7946,-2.3593455,-0.337049357,Li,Na,Zn,F,F,F,F,3,11,30,9,9,9,9,4,12,35,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.388,0.824,0.824,0.824,0.824,0.534,0.971,7.13,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.5,0.57,0.57,0.57,0.57,5.3917,5.1391,9.3942,17.4228,17.4228,17.4228,17.4228,6.941,22.99,65.38,18.998,18.998,18.998,18.998,453.85,371.15,692.88,53.63,53.63,53.63,53.63
LiNaCaF4,-5162.068902,CaF2,-2332.857575,LiF,-865.8320455,NaF,-1967.7946,4.4153185,0.630759786,Li,Na,Ca,F,F,F,F,3,11,20,9,9,9,9,4,12,20,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.647,0.824,0.824,0.824,0.824,0.534,0.971,1.54,0.0017,0.0017,0.0017,0.0017,2.1,2.2,2.2,0.57,0.57,0.57,0.57,5.3917,5.1391,6.1132,17.4228,17.4228,17.4228,17.4228,6.941,22.99,40.078,18.998,18.998,18.998,18.998,453.85,371.15,1112.15,53.63,53.63,53.63,53.63
LiNaCdF4,-5625.473042,CdF2,-2790.679533,LiF,-865.8320455,NaF,-1967.7946,-1.1668635,-0.166694786,Li,Na,Cd,F,F,F,F,3,11,48,9,9,9,9,4,12,64,10,10,10,10,2,3,5,2,2,2,2,3.582,1.228,0.232,0.824,0.824,0.824,0.824,0.534,0.971,8.69,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.7,0.57,0.57,0.57,0.57,5.3917,5.1391,8.9938,17.4228,17.4228,17.4228,17.4228,6.941,22.99,112.411,18.998,18.998,18.998,18.998,453.85,371.15,594.33,53.63,53.63,53.63,53.63
LiNaCoF4,-5249.802149,CoF2,-2421.23658,LiF,-865.8320455,NaF,-1967.7946,5.0610765,0.723010929,Li,Na,Co,F,F,F,F,3,11,27,9,9,9,9,4,12,32,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.421,0.824,0.824,0.824,0.824,0.534,0.971,8.86,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.7,0.57,0.57,0.57,0.57,5.3917,5.1391,7.881,17.4228,17.4228,17.4228,17.4228,6.941,22.99,58.933,18.998,18.998,18.998,18.998,453.85,371.15,1768.15,53.63,53.63,53.63,53.63
LiNaCrF4,-6555.840691,CrF2,-3719.85196,LiF,-865.8320455,NaF,-1967.7946,-2.3620855,-0.337440786,Li,Na,Cr,F,F,F,F,3,11,24,9,9,9,9,4,12,28,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.449,0.824,0.824,0.824,0.824,0.534,0.971,7.15,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.9,0.57,0.57,0.57,0.57,5.3917,5.1391,6.7665,17.4228,17.4228,17.4228,17.4228,6.941,22.99,51.996,18.998,18.998,18.998,18.998,453.85,371.15,2130.15,53.63,53.63,53.63,53.63
LiNaCuF4,-5831.939148,CuF2,-3002.812611,LiF,-865.8320455,NaF,-1967.7946,4.500108044,0.642872578,Li,Na,Cu,F,F,F,F,3,11,29,9,9,9,9,4,12,35,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.385,0.824,0.824,0.824,0.824,0.534,0.971,8.96,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.6,0.57,0.57,0.57,0.57,5.3917,5.1391,7.7264,17.4228,17.4228,17.4228,17.4228,6.941,22.99,63.546,18.998,18.998,18.998,18.998,453.85,371.15,1357.75,53.63,53.63,53.63,53.63
LiNaFeF4,-5018.189622,FeF2,-2184.565941,LiF,-865.8320455,NaF,-1967.7946,0.0029645,0.0004235,Li,Na,Fe,F,F,F,F,3,11,26,9,9,9,9,4,12,30,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.449,0.824,0.824,0.824,0.824,0.534,0.971,7.87,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.7,0.57,0.57,0.57,0.57,5.3917,5.1391,7.9024,17.4228,17.4228,17.4228,17.4228,6.941,22.99,55.845,18.998,18.998,18.998,18.998,453.85,371.15,1808.15,53.63,53.63,53.63,53.63
LiNaMgF4,-5852.036175,MgF2,-3016.874707,LiF,-865.8320455,NaF,-1967.7946,-1.5348225,-0.219260357,Li,Na,Mg,F,F,F,F,3,11,12,9,9,9,9,4,12,12,10,10,10,10,2,3,3,2,2,2,2,3.582,1.228,1.023,0.824,0.824,0.824,0.824,0.534,0.971,1.74,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.7,0.57,0.57,0.57,0.57,5.3917,5.1391,7.6462,17.4228,17.4228,17.4228,17.4228,6.941,22.99,24.305,18.998,18.998,18.998,18.998,453.85,371.15,923.15,53.63,53.63,53.63,53.63
LiNaMnF4,-4775.879052,MnF2,-1944.093168,LiF,-865.8320455,NaF,-1967.7946,1.840761204,0.262965886,Li,Na,Mn,F,F,F,F,3,11,25,9,9,9,9,4,12,30,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.479,0.824,0.824,0.824,0.824,0.534,0.971,7.44,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.8,0.57,0.57,0.57,0.57,5.3917,5.1391,7.434,17.4228,17.4228,17.4228,17.4228,6.941,22.99,54.938,18.998,18.998,18.998,18.998,453.85,371.15,1519.15,53.63,53.63,53.63,53.63
LiNaNiF4,-5513.107397,NiF2,-2684.365845,LiF,-865.8320455,NaF,-1967.7946,4.885093025,0.697870432,Li,Na,Ni,F,F,F,F,3,11,28,9,9,9,9,4,12,31,10,10,10,10,2,3,4,2,2,2,2,3.582,1.228,0.444,0.824,0.824,0.824,0.824,0.534,0.971,8.91,0.0017,0.0017,0.0017,0.0017,2.1,2.2,1.6,0.57,0.57,0.57,0.57,5.3917,5.1391,7.6398,17.4228,17.4228,17.4228,17.4228,6.941,22.99,58.693,18.998,18.998,18.998,18.998,453.85,371.15,1726.15,53.63,53.63,53.63,53.63
NaKBaCl4,-4827.458055,BaCl2,-1880.050189,NaCl,-1729.466839,KCl,-1217.278105,-0.662922,-0.094703143,Na,K,Ba,Cl,Cl,Cl,Cl,11,19,56,17,17,17,17,12,20,81,18,18,18,18,3,4,6,3,3,3,3,1.228,0.757,0.204,0.479,0.479,0.479,0.479,0.971,0.862,3.59,0.00321,0.00321,0.00321,0.00321,2.2,2.8,2.8,0.97,0.97,0.97,0.97,5.1391,4.3407,5.2117,12.9676,12.9676,12.9676,12.9676,22.99,39.098,137.327,35.453,35.453,35.453,35.453,371.15,336.5,1002.15,172.31,172.31,172.31,172.31
NaKZnCl4,-5833.143613,ZnCl2,-2883.987713,NaCl,-1729.466839,KCl,-1217.278105,-2.410956,-0.344422286,Na,K,Zn,Cl,Cl,Cl,Cl,11,19,30,17,17,17,17,12,20,35,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.388,0.479,0.479,0.479,0.479,0.971,0.862,7.13,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.5,0.97,0.97,0.97,0.97,5.1391,4.3407,9.3942,12.9676,12.9676,12.9676,12.9676,22.99,39.098,65.38,35.453,35.453,35.453,35.453,371.15,336.5,692.88,172.31,172.31,172.31,172.31
NaKCaCl4,-4802.940673,CaCl2,-1855.314175,NaCl,-1729.466839,KCl,-1217.278105,-0.881554,-0.125936286,Na,K,Ca,Cl,Cl,Cl,Cl,11,19,20,17,17,17,17,12,20,20,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.647,0.479,0.479,0.479,0.479,0.971,0.862,1.54,0.00321,0.00321,0.00321,0.00321,2.2,2.8,2.2,0.97,0.97,0.97,0.97,5.1391,4.3407,6.1132,12.9676,12.9676,12.9676,12.9676,22.99,39.098,40.078,35.453,35.453,35.453,35.453,371.15,336.5,1112.15,172.31,172.31,172.31,172.31
NaKCdCl4,-5263.059175,CdCl2,-2314.325288,NaCl,-1729.466839,KCl,-1217.278105,-1.988943,-0.284134714,Na,K,Cd,Cl,Cl,Cl,Cl,11,19,48,17,17,17,17,12,20,64,18,18,18,18,3,4,5,3,3,3,3,1.228,0.757,0.232,0.479,0.479,0.479,0.479,0.971,0.862,8.69,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.7,0.97,0.97,0.97,0.97,5.1391,4.3407,8.9938,12.9676,12.9676,12.9676,12.9676,22.99,39.098,112.411,35.453,35.453,35.453,35.453,371.15,336.5,594.33,172.31,172.31,172.31,172.31
NaKCoCl4,-4892.613842,CoCl2,-1945.590347,NaCl,-1729.466839,KCl,-1217.278105,-0.278551,-0.039793,Na,K,Co,Cl,Cl,Cl,Cl,11,19,27,17,17,17,17,12,20,32,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.421,0.479,0.479,0.479,0.479,0.971,0.862,8.86,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.7,0.97,0.97,0.97,0.97,5.1391,4.3407,7.881,12.9676,12.9676,12.9676,12.9676,22.99,39.098,58.933,35.453,35.453,35.453,35.453,371.15,336.5,1768.15,172.31,172.31,172.31,172.31
NaKCrCl4,-6194.010044,CrCl2,-3243.55894,NaCl,-1729.466839,KCl,-1217.278105,-3.70616,-0.529451429,Na,K,Cr,Cl,Cl,Cl,Cl,11,19,24,17,17,17,17,12,20,28,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.449,0.479,0.479,0.479,0.479,0.971,0.862,7.15,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.9,0.97,0.97,0.97,0.97,5.1391,4.3407,6.7665,12.9676,12.9676,12.9676,12.9676,22.99,39.098,51.996,35.453,35.453,35.453,35.453,371.15,336.5,2130.15,172.31,172.31,172.31,172.31
NaKCuCl4,-5473.828842,CuCl2,-2526.630519,NaCl,-1729.466839,KCl,-1217.278105,-0.453379104,-0.064768443,Na,K,Cu,Cl,Cl,Cl,Cl,11,19,29,17,17,17,17,12,20,35,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.385,0.479,0.479,0.479,0.479,0.971,0.862,8.96,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.6,0.97,0.97,0.97,0.97,5.1391,4.3407,7.7264,12.9676,12.9676,12.9676,12.9676,22.99,39.098,63.546,35.453,35.453,35.453,35.453,371.15,336.5,1357.75,172.31,172.31,172.31,172.31
NaKFeCl4,-4655.45604,FeCl2,-1709.113349,NaCl,-1729.466839,KCl,-1217.278105,0.402253,0.057464714,Na,K,Fe,Cl,Cl,Cl,Cl,11,19,26,17,17,17,17,12,20,30,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.449,0.479,0.479,0.479,0.479,0.971,0.862,7.87,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.7,0.97,0.97,0.97,0.97,5.1391,4.3407,7.9024,12.9676,12.9676,12.9676,12.9676,22.99,39.098,55.845,35.453,35.453,35.453,35.453,371.15,336.5,1808.15,172.31,172.31,172.31,172.31
NaKMgCl4,-5486.577419,MgCl2,-2540.327995,NaCl,-1729.466839,KCl,-1217.278105,0.49552,0.070788571,Na,K,Mg,Cl,Cl,Cl,Cl,11,19,12,17,17,17,17,12,20,12,18,18,18,18,3,4,3,3,3,3,3,1.228,0.757,1.023,0.479,0.479,0.479,0.479,0.971,0.862,1.74,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.7,0.97,0.97,0.97,0.97,5.1391,4.3407,7.6462,12.9676,12.9676,12.9676,12.9676,22.99,39.098,24.305,35.453,35.453,35.453,35.453,371.15,336.5,923.15,172.31,172.31,172.31,172.31
NaKMnCl4,-4418.181259,MnCl2,-1470.907033,NaCl,-1729.466839,KCl,-1217.278105,-0.529282494,-0.075611785,Na,K,Mn,Cl,Cl,Cl,Cl,11,19,25,17,17,17,17,12,20,30,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.479,0.479,0.479,0.479,0.479,0.971,0.862,7.44,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.8,0.97,0.97,0.97,0.97,5.1391,4.3407,7.434,12.9676,12.9676,12.9676,12.9676,22.99,39.098,54.938,35.453,35.453,35.453,35.453,371.15,336.5,1519.15,172.31,172.31,172.31,172.31
NaKNiCl4,-5156.594356,NiCl2,-2208.227175,NaCl,-1729.466839,KCl,-1217.278105,-1.622236901,-0.231748129,Na,K,Ni,Cl,Cl,Cl,Cl,11,19,28,17,17,17,17,12,20,31,18,18,18,18,3,4,4,3,3,3,3,1.228,0.757,0.444,0.479,0.479,0.479,0.479,0.971,0.862,8.91,0.00321,0.00321,0.00321,0.00321,2.2,2.8,1.6,0.97,0.97,0.97,0.97,5.1391,4.3407,7.6398,12.9676,12.9676,12.9676,12.9676,22.99,39.098,58.693,35.453,35.453,35.453,35.453,371.15,336.5,1726.15,172.31,172.31,172.31,172.31
RbCsBaI4,-5687.034677,BaI2,-2625.08838,RbI,-1488.800176,CsI,-1573.613349,0.467228,0.066746857,Rb,Cs,Ba,I,I,I,I,37,55,56,53,53,53,53,48,78,81,74,74,74,74,5,6,6,5,5,5,5,0.363,0.242,0.204,0.214,0.214,0.214,0.214,1.53,1.87,3.59,4.93,4.93,4.93,4.93,3,3.3,2.8,1.3,1.3,1.3,1.3,4.1771,3.8939,5.2117,10.4513,10.4513,10.4513,10.4513,85.468,132.905,137.327,126.904,126.904,126.904,126.904,312.79,301.7,1002.15,386.65,386.65,386.65,386.65
RbCsZnI4,-6693.318327,ZnI2,-3630.37903,RbI,-1488.800176,CsI,-1573.613349,-0.525772,-0.075110286,Rb,Cs,Zn,I,I,I,I,37,55,30,53,53,53,53,48,78,35,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.388,0.214,0.214,0.214,0.214,1.53,1.87,7.13,4.93,4.93,4.93,4.93,3,3.3,1.5,1.3,1.3,1.3,1.3,4.1771,3.8939,9.3942,10.4513,10.4513,10.4513,10.4513,85.468,132.905,65.38,126.904,126.904,126.904,126.904,312.79,301.7,692.88,386.65,386.65,386.65,386.65
RbCsCaI4,-5663.786107,CaI2,-2600.944814,RbI,-1488.800176,CsI,-1573.613349,-0.427768,-0.061109714,Rb,Cs,Ca,I,I,I,I,37,55,20,53,53,53,53,48,78,20,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.647,0.214,0.214,0.214,0.214,1.53,1.87,1.54,4.93,4.93,4.93,4.93,3,3.3,2.2,1.3,1.3,1.3,1.3,4.1771,3.8939,6.1132,10.4513,10.4513,10.4513,10.4513,85.468,132.905,40.078,126.904,126.904,126.904,126.904,312.79,301.7,1112.15,386.65,386.65,386.65,386.65
RbCsCdI4,-6124.317862,CdI2,-3061.222389,RbI,-1488.800176,CsI,-1573.613349,-0.681948,-0.097421143,Rb,Cs,Cd,I,I,I,I,37,55,48,53,53,53,53,48,78,64,74,74,74,74,5,6,5,5,5,5,5,0.363,0.242,0.232,0.214,0.214,0.214,0.214,1.53,1.87,8.69,4.93,4.93,4.93,4.93,3,3.3,1.7,1.3,1.3,1.3,1.3,4.1771,3.8939,8.9938,10.4513,10.4513,10.4513,10.4513,85.468,132.905,112.411,126.904,126.904,126.904,126.904,312.79,301.7,594.33,386.65,386.65,386.65,386.65
RbCsCoI4,-5753.502831,CoI2,-2691.657254,RbI,-1488.800176,CsI,-1573.613349,0.567948,0.081135429,Rb,Cs,Co,I,I,I,I,37,55,27,53,53,53,53,48,78,32,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.421,0.214,0.214,0.214,0.214,1.53,1.87,8.86,4.93,4.93,4.93,4.93,3,3.3,1.7,1.3,1.3,1.3,1.3,4.1771,3.8939,7.881,10.4513,10.4513,10.4513,10.4513,85.468,132.905,58.933,126.904,126.904,126.904,126.904,312.79,301.7,1768.15,386.65,386.65,386.65,386.65
RbCsCrI4,-7053.471465,CrI2,-3991.314046,RbI,-1488.800176,CsI,-1573.613349,0.256106,0.036586571,Rb,Cs,Cr,I,I,I,I,37,55,24,53,53,53,53,48,78,28,74,74,74,74,5,6,4,5,5,5,5,0.363,0.242,0.449,0.214,0.214,0.214,0.214,1.53,1.87,7.15,4.93,4.93,4.93,4.93,3,3.3,1.9,1.3,1.3,1.3,1.3,4.1771,3.8939,6.7665,10.4513,10.4513,10.4513,10.4513,85.468,132.905,51.996,126.904,126.904,126.904,126.904,312.79,301.7,2130.15,386.65,386.65,386.65,386.65
